datetime;coef_mare_instantaneo;s4;pressao_atm;veloc_vento;Mare_medida
26/08/2022 19:00;98.80540759;0.039;1006;1.2;5.6
26/08/2022 20:00;91.94141218;0.057;1006.6;0.7;5.33
26/08/2022 21:00;76.40710678;0.146;1007.1;0.5;4.57
26/08/2022 22:00;56.89890931;0.14;1007.5;0.2;3.47
26/08/2022 23:00;37.75197475;0.192;1007.3;0.3;2.37
27/08/2022 00:00;23.3014581;0.11;1007.3;0.7;1.46
27/08/2022 01:00;18.24377727;0.082;1006.7;1;1.06
27/08/2022 02:00;25.10777268;0.148;1006;0.5;1.51
27/08/2022 03:00;40.46144662;0.084;1005.8;0.8;2.39
27/08/2022 04:00;59.96964409;0.219;1005.6;0.8;3.55
27/08/2022 05:00;79.47784157;0.121;1005.8;0.7;4.59
27/08/2022 06:00;94.83151551;0.059;1006.6;0.8;5.38
27/08/2022 07:00;101.6955109;0.03;1006.9;1.5;5.78
27/08/2022 08:00;96.45719863;0.039;1007.5;1.8;5.59
27/08/2022 09:00;81.64541907;0.072;1008.3;2.7;4.89
27/08/2022 10:00;61.59532722;0.209;1008.4;2.6;3.78
27/08/2022 11:00;40.64207808;0.348;1008;2;2.64
27/08/2022 12:00;23.12082664;0.659;1007.4;1.9;1.56
27/08/2022 13:00;13.3667279;0.18;1006.4;1.2;0.85
27/08/2022 14:00;15.5343054;0.131;1005.5;2.7;0.71
27/08/2022 15:00;28.72040184;0.193;1005;2.7;1.72
27/08/2022 16:00;48.22859932;0.121;1004.7;3;2.81
27/08/2022 17:00;69.72374283;0.057;1004.6;2.6;3.95
27/08/2022 18:00;88.50941447;0.041;1004.8;1.8;4.98
27/08/2022 19:00;100.0698278;0.029;1005;1.2;5.58
27/08/2022 20:00;100.0698278;0.052;1005.5;0.8;5.71
27/08/2022 21:00;88.32878302;0.184;1006;0.7;5.16
27/08/2022 22:00;69.36247991;0.13;1006.4;0.5;4.15
27/08/2022 23:00;47.8673364;0.111;1006.4;0.8;2.95
28/08/2022 00:00;29.08166476;0.139;1006.3;0.9;1.89
28/08/2022 01:00;17.15998852;0.08;1005.8;1.3;1.09
28/08/2022 02:00;17.15998852;0.291;1005.4;1.5;1.03
28/08/2022 03:00;28.72040184;0.087;1005.2;1.8;1.81
28/08/2022 04:00;47.32544203;0.224;1005.5;1.8;2.89
28/08/2022 05:00;68.63995408;0.148;1005.8;1.5;4.06
28/08/2022 06:00;88.14815156;0.049;1006.3;0.7;5.07
28/08/2022 07:00;101.1536165;0.04;1006.7;1.3;5.73
28/08/2022 08:00;103.321194;0.053;1007.5;3;5.89
28/08/2022 09:00;93.20583239;0.09;1008.4;3.2;5.4
28/08/2022 10:00;74.78142366;0.136;1008.7;3.2;4.45
28/08/2022 11:00;52.74438577;0.103;1008.7;2.9;3.21
28/08/2022 12:00;31.79113663;0.103;1007.9;3.3;2.08
28/08/2022 13:00;16.25683123;0.257;1007;2.3;1.08
28/08/2022 14:00;10.83788749;0.125;1006.1;2.3;0.65
28/08/2022 15:00;18.60504019;0.213;1005.3;3;0.9
28/08/2022 16:00;36.12629162;0.134;1005.2;2.6;2.09
28/08/2022 17:00;58.34396097;0.057;1005.2;2.4;3.39
28/08/2022 18:00;80.38099886;0.072;1005.4;1.9;4.56
28/08/2022 19:00;97.36035592;0.031;1005.8;1.1;5.45
28/08/2022 20:00;104.0437199;0.072;1006.5;0.9;5.85
28/08/2022 21:00;97.36035592;0.105;1007.2;0.3;5.6
28/08/2022 22:00;80.56163032;0.139;1007.7;0.8;4.78
28/08/2022 23:00;58.70522389;0.093;1008;0.6;3.59
29/08/2022 00:00;36.84881745;0.186;1007.5;1;2.41
29/08/2022 01:00;20.05009185;0.079;1007;1;1.38
29/08/2022 02:00;13.3667279;0.168;1006.6;1.4;0.75
29/08/2022 03:00;19.86946039;0.085;1006.2;1.4;1.13
29/08/2022 04:00;36.12629162;0.429;1005.9;1.6;2.18
29/08/2022 05:00;57.44080368;0.123;1005.9;1.3;3.4
29/08/2022 06:00;79.11657865;0.051;1006.1;0.6;4.56
29/08/2022 07:00;96.45719863;0.037;1006.5;1.8;5.43
29/08/2022 08:00;104.9468772;0.054;1007;2.4;5.9
29/08/2022 09:00;100.6117222;0.108;1007.8;2.8;5.8
29/08/2022 10:00;85.61931114;0.147;1007.9;3;5.09
29/08/2022 11:00;64.666062;0.487;1007.7;3.2;3.93
29/08/2022 12:00;42.2677612;0.105;1007.1;2.8;2.64
29/08/2022 13:00;23.3014581;0.224;1006.3;2.9;1.56
29/08/2022 14:00;12.28293915;0.148;1005;2.8;0.91
29/08/2022 15:00;13.3667279;0.219;1004.7;3.6;0.69
29/08/2022 16:00;26.37219288;0.121;1004.3;2.8;1.64
29/08/2022 17:00;46.60291619;0.048;1004.9;3.4;2.76
29/08/2022 18:00;69.18184846;0.043;1005.3;2.6;3.98
29/08/2022 19:00;89.41257177;0.033;1005.9;2.2;5.05
29/08/2022 20:00;102.4180367;0.062;1006.8;1.8;5.74
29/08/2022 21:00;103.5018255;0.1;1007.3;1.3;5.87
29/08/2022 22:00;92.12204364;0.119;1008;1.5;5.3
29/08/2022 23:00;72.79447762;0.05;1008;1.6;4.33
30/08/2022 00:00;50.21554536;0.039;1007.5;1.6;3.08
30/08/2022 01:00;29.62355913;0.065;1007;1.8;1.93
30/08/2022 02:00;15.71493686;0.178;1006.6;1.4;1.15
30/08/2022 03:00;13.3667279;0.08;1005.9;1.5;0.84
30/08/2022 04:00;23.66272101;0.366;1005.7;1;1.55
30/08/2022 05:00;42.2677612;0.109;1005.5;1.7;2.68
30/08/2022 06:00;64.12416763;0.041;1005.6;1.2;3.88
30/08/2022 07:00;85.07741677;0.033;1006.3;1.5;4.94
30/08/2022 08:00;100.0698278;0.049;1006.7;2.4;5.62
30/08/2022 09:00;104.4049828;0.098;1007.3;2.6;5.91
30/08/2022 10:00;95.91530426;0.133;1007.5;2.6;5.5
30/08/2022 11:00;78.39405282;0.103;1007.5;2.6;4.58
30/08/2022 12:00;56.35701493;0.114;1006.7;1.2;3.39
30/08/2022 13:00;34.86187142;0.273;1005.9;3.2;2.22
30/08/2022 14:00;18.42440873;0.111;1005;4.1;1.26
30/08/2022 15:00;11.92167624;0.203;1004.8;3.3;0.72
30/08/2022 16:00;18.60504019;0.09;1004.6;2.3;1.13
30/08/2022 17:00;35.22313433;0.036;1004.9;2.6;2.11
30/08/2022 18:00;57.07954076;0.032;1004.6;2.2;3.32
30/08/2022 19:00;79.11657865;0.036;1005.3;1.4;4.54
30/08/2022 20:00;96.27656717;0.074;1006.3;0.8;5.44
30/08/2022 21:00;104.0437199;0.239;1007.2;1.2;5.86
30/08/2022 22:00;98.44414467;0.131;1007.9;1.5;5.66
30/08/2022 23:00;82.72920782;0.036;1007.9;1.9;4.9
31/08/2022 00:00;61.59532722;0.037;1007.3;2.1;3.79
31/08/2022 01:00;39.91955224;0.078;1006.8;2;2.57
31/08/2022 02:00;22.39830081;0.162;1006.3;1.1;1.55
31/08/2022 03:00;13.90862227;0.305;1005.9;1.4;0.92
31/08/2022 04:00;18.06314581;0.305;1006;1.1;1.01
31/08/2022 05:00;32.51366246;0.123;1006.3;1;1.96
31/08/2022 06:00;52.56375431;0.045;1006.9;1.2;3.14
31/08/2022 07:00;73.87826637;0.058;1007.8;1.3;4.29
31/08/2022 08:00;91.58014926;0.065;1008.4;2.8;5.19
31/08/2022 09:00;101.5148795;0.091;1009.1;2.5;5.7
31/08/2022 10:00;99.34730196;0.153;1008.8;2.3;5.7
31/08/2022 11:00;86.52246844;0.204;1008.2;2.1;5.04
31/08/2022 12:00;67.37553388;0.148;1007.4;1.5;3.99
31/08/2022 13:00;46.24165328;0.458;1006.6;2.6;2.85
31/08/2022 14:00;27.81724455;0.116;1005.7;0.9;1.83
31/08/2022 15:00;16.43746269;0.203;1005.1;1.6;1.05
31/08/2022 16:00;16.43746269;0.108;1004.6;2.2;0.87
31/08/2022 17:00;27.81724455;0.041;1004.5;2.3;1.61
31/08/2022 18:00;46.06102182;0.036;1004.9;1.6;2.66
31/08/2022 19:00;67.19490242;0.033;1005.6;1.3;3.88
31/08/2022 20:00;86.16120552;0.076;1006.1;1;4.93
31/08/2022 21:00;98.98603905;0.121;1006.4;0.8;5.55
31/08/2022 22:00;101.1536165;0.159;1006.9;0.6;5.77
31/08/2022 23:00;91.58014926;0.12;1006.9;0.8;5.36
01/09/2022 00:00;74.23952928;0.099;1006.4;0.6;4.45
01/09/2022 01:00;53.4669116;0.079;1005.8;0.6;3.3
01/09/2022 02:00;33.95871413;0.21;1005.4;0.7;2.18
01/09/2022 03:00;19.86946039;0.369;1005.1;1;1.31
01/09/2022 04:00;15.71493686;0.202;1005;1.4;0.95
01/09/2022 05:00;23.48208955;0.127;1005.3;1;1.45
01/09/2022 06:00;39.73892078;0.046;1005.8;0.9;2.4
01/09/2022 07:00;59.78901263;0.038;1006.4;1;3.53
01/09/2022 08:00;79.29721011;0.041;1007.1;1.7;4.48
01/09/2022 09:00;93.74772676;0.121;1007.3;2.6;5.21
01/09/2022 10:00;98.80540759;0.185;1007.1;2.9;5.58
01/09/2022 11:00;92.12204364;0.103;1007;2.6;5.35
01/09/2022 12:00;76.94900116;0.135;1006.1;3.1;4.63
01/09/2022 13:00;57.8020666;0.392;1005.1;2.2;3.56
01/09/2022 14:00;38.83576349;0.163;1004.4;1.8;2.5
01/09/2022 15:00;24.20461539;0.19;1003.9;2.9;1.61
01/09/2022 16:00;18.42440873;0.09;1003.8;2.6;1.07
01/09/2022 17:00;24.02398393;0.06;1004.2;2.3;1.19
01/09/2022 18:00;37.9326062;0.039;1004.7;2.1;2.12
01/09/2022 19:00;56.17638347;0.034;1005;1.3;3.2
01/09/2022 20:00;75.14268657;0.06;1005.8;1;4.29
01/09/2022 21:00;90.49636051;0.235;1006.4;1.1;5.14
01/09/2022 22:00;98.44414467;0.133;1006.9;0.8;5.62
01/09/2022 23:00;95.55404134;0.036;1006.8;0.7;5.59
02/09/2022 00:00;83.45173365;0.046;1006.4;0.6;5.03
02/09/2022 01:00;65.93048221;0.057;1005.8;1;4.04
02/09/2022 02:00;46.78354765;0.252;1005.3;0.9;2.98
02/09/2022 03:00;30.1654535;0.535;1004.9;0.8;1.96
02/09/2022 04:00;20.05009185;0.176;1004.7;0.8;1.28
02/09/2022 05:00;20.05009185;0.075;1005.2;1;1.13
02/09/2022 06:00;30.1654535;0.048;1005.6;1;1.8
02/09/2022 07:00;46.60291619;0.029;1006.1;1.4;2.77
02/09/2022 08:00;65.02732492;0.051;1006.9;1.7;3.77
02/09/2022 09:00;81.82605052;0.096;1007.5;2.7;4.64
02/09/2022 10:00;92.48330655;0.21;1007.8;2.5;5.25
02/09/2022 11:00;93.5670953;0.161;1007.4;2.8;5.4
02/09/2022 12:00;84.89678531;0.136;1006.7;2.2;5.04
02/09/2022 13:00;70.08500575;0.103;1005.8;2.6;4.28
02/09/2022 14:00;52.74438577;0.179;1005.1;3;3.24
02/09/2022 15:00;36.84881745;0.272;1005.1;3.9;2.32
02/09/2022 16:00;25.64966705;0.072;1005.1;3;1.57
02/09/2022 17:00;23.12082664;0.041;1005.6;2.3;1.26
02/09/2022 18:00;30.34608496;0.031;1006;2.1;1.72
02/09/2022 19:00;44.25470724;0.043;1006.4;1.6;2.58
02/09/2022 20:00;61.2340643;0.08;1006.9;1.4;3.61
02/09/2022 21:00;77.85215845;0.165;1007.4;1.4;4.52
02/09/2022 22:00;90.31572906;0.127;1007.9;1.7;5.19
02/09/2022 23:00;95.37340988;0.03;1007.9;0.9;5.48
03/09/2022 00:00;90.31572906;0.197;1007.5;0.9;5.33
03/09/2022 01:00;77.67152699;0.215;1006.9;0.9;4.74
03/09/2022 02:00;60.87280138;0.154;1006.2;1.2;3.8
03/09/2022 03:00;43.71281286;0.525;1006.1;1.5;2.77
03/09/2022 04:00;29.62355913;0.171;1006.1;1;1.88
03/09/2022 05:00;22.39830081;0.082;1006.3;1.4;1.34
03/09/2022 06:00;24.74650976;0.029;1006.6;1.1;1.44
03/09/2022 07:00;35.22313433;0.033;1007.3;2;2.07
03/09/2022 08:00;50.39617681;0.048;1008;3.2;2.95
03/09/2022 09:00;66.65300804;0.096;1008.7;2.8;3.84
03/09/2022 10:00;80.56163032;0.235;1008.6;3.1;4.53
03/09/2022 11:00;88.69004593;0.136;1008.4;2.9;5.01
03/09/2022 12:00;88.14815156;0.114;1007.6;3.6;5.06
03/09/2022 13:00;79.65847303;0.195;1006.7;3.5;4.74
03/09/2022 14:00;66.65300804;0.109;1005.9;3.3;4.02
03/09/2022 15:00;51.84122848;0.463;1005.6;3.3;3.17
03/09/2022 16:00;38.47450058;0.098;1005.4;3.3;2.35
03/09/2022 17:00;29.62355913;0.049;1005.5;2.6;1.7
03/09/2022 18:00;28.17850747;0.04;1005.8;2.2;1.59
03/09/2022 19:00;35.04250287;0.043;1006.3;1.2;1.99
03/09/2022 20:00;47.32544203;0.061;1006.7;1.4;2.75
03/09/2022 21:00;62.31785305;0.132;1007.3;1;3.68
03/09/2022 22:00;76.58773824;0.128;1007.7;1.2;4.44
03/09/2022 23:00;87.42562573;0.05;1007.8;1.2;4.99
04/09/2022 00:00;91.76078072;0.03;1007.3;1.2;5.22
04/09/2022 01:00;87.42562573;0.067;1006.3;1.2;5.1
04/09/2022 02:00;76.40710678;0.148;1005.7;1.3;4.55
04/09/2022 03:00;61.77595867;0.088;1005.4;1.2;3.7
04/09/2022 04:00;46.42228473;0.232;1005.5;1.3;2.76
04/09/2022 05:00;33.59745121;0.07;1005.7;1.9;1.97
04/09/2022 06:00;26.19156143;0.033;1006;1.9;1.49
04/09/2022 07:00;26.7334558;0.033;1006.6;2.3;1.52
04/09/2022 08:00;34.86187142;0.045;1007.4;3.1;2.13
04/09/2022 09:00;47.50607348;0.121;1008.2;3.2;2.77
04/09/2022 10:00;61.77595867;0.203;1008.2;3.4;3.63
04/09/2022 11:00;74.78142366;0.208;1008;3.7;4.3
04/09/2022 12:00;83.45173365;0.149;1007.4;3.9;4.78
04/09/2022 13:00;84.89678531;0.129;1006.7;3.8;4.87
04/09/2022 14:00;78.93594719;0.113;1005.7;4.3;4.68
04/09/2022 15:00;68.09805971;0.289;1005.4;3.2;4.15
04/09/2022 16:00;55.27322618;0.079;1005.4;3.4;3.36
04/09/2022 17:00;43.17091849;0.04;1005.5;3.3;2.63
04/09/2022 18:00;34.5006085;0.033;1005.9;2.2;1.98
04/09/2022 19:00;31.97176809;0.038;1006.2;2.2;1.76
04/09/2022 20:00;36.668186;0.084;1006.9;1;2.03
04/09/2022 21:00;46.78354765;0.151;1007.4;1.6;2.65
04/09/2022 22:00;59.60838118;0.221;1008.3;1.6;3.5
04/09/2022 23:00;72.61384616;0.182;1008.6;1.2;4.23
05/09/2022 00:00;83.27110219;0.084;1007.9;1.6;4.88
05/09/2022 01:00;89.23194031;0.309;1007.2;2.3;5.2
05/09/2022 02:00;87.78688864;0.161;1006.5;2.3;5.19
05/09/2022 03:00;79.29721011;0.103;1006.1;2.3;4.76
05/09/2022 04:00;66.47237659;0.197;1006.3;3.3;3.99
05/09/2022 05:00;52.02185994;0.07;1006.7;2;3.13
05/09/2022 06:00;38.83576349;0.043;1007.3;2.3;2.33
05/09/2022 07:00;29.44292767;0.039;1007.8;3;1.7
05/09/2022 08:00;26.7334558;0.06;1008.6;3.9;1.51
05/09/2022 09:00;31.42987371;0.103;1009.1;4.1;1.81
05/09/2022 10:00;41.36460391;0.279;1009.2;2.8;2.54
05/09/2022 11:00;54.00880598;0.2;1009;2.9;3.3
05/09/2022 12:00;67.01427096;0.138;1008.3;2.6;4.01
05/09/2022 13:00;77.85215845;0.166;1007.3;2.6;4.58
05/09/2022 14:00;83.99362802;0.199;1006.3;2.3;4.86
05/09/2022 15:00;83.27110219;0.05;1005.8;2.9;4.86
05/09/2022 16:00;75.68458095;0.228;1005.7;3.2;4.46
05/09/2022 17:00;63.94353617;0.11;1006;2.8;3.82
05/09/2022 18:00;50.93807119;0.04;1006.7;2.1;3.03
05/09/2022 19:00;39.73892078;0.039;1007;2.1;2.27
05/09/2022 20:00;33.05555683;0.077;1007.5;1.8;1.81
05/09/2022 21:00;33.77808267;0.172;1008.4;1.7;1.86
05/09/2022 22:00;41.36460391;0.172;1008.8;1.4;2.3
05/09/2022 23:00;53.28628014;0.039;1009.2;1.7;3.1
06/09/2022 00:00;66.8336395;0.038;1008.9;2.7;3.88
06/09/2022 01:00;79.47784157;0.07;1008.2;2.4;4.64
06/09/2022 02:00;88.32878302;0.155;1007.7;2.2;5.18
06/09/2022 03:00;90.85762343;0.363;1007.2;2.4;5.36
06/09/2022 04:00;85.25804823;0.208;1007.2;2.3;5.12
06/09/2022 05:00;73.15574054;0.084;1007.5;1.8;4.46
06/09/2022 06:00;58.16332951;0.036;1008.2;2.5;3.56
06/09/2022 07:00;42.80965557;0.035;1008.9;3;2.62
06/09/2022 08:00;30.52671642;0.071;1009.5;3.9;1.82
06/09/2022 09:00;24.20461539;0.15;1010;3.1;1.36
06/09/2022 10:00;26.19156143;0.233;1010.2;3;1.33
06/09/2022 11:00;35.04250287;0.242;1009.6;2.3;1.94
06/09/2022 12:00;48.04796786;0.139;1008.6;2.8;2.79
06/09/2022 13:00;62.49848451;0.146;1007.4;1.7;3.68
06/09/2022 14:00;76.04584387;0.127;1006.4;2.7;4.42
06/09/2022 15:00;85.61931114;0.047;1005.6;3.2;4.95
06/09/2022 16:00;89.05130885;0.168;1005.6;3.8;5.12
06/09/2022 17:00;83.63236511;0.1;1006;3.3;4.88
06/09/2022 18:00;71.71068887;0.042;1006.6;3.2;4.23
06/09/2022 19:00;56.71827785;0.047;1007.5;1.6;3.29
06/09/2022 20:00;42.08712974;0.074;1008.2;1.8;2.43
06/09/2022 21:00;31.42987371;0.202;1008.7;1.5;1.72
06/09/2022 22:00;28.35913892;0.307;1009.3;1.8;1.45
06/09/2022 23:00;34.13934558;0.039;1009.2;2;1.82
07/09/2022 00:00;46.42228473;0.062;1008.8;2.4;2.6
07/09/2022 01:00;61.95659013;0.072;1008.1;2;3.59
07/09/2022 02:00;77.49089553;0.137;1007.6;2.3;4.49
07/09/2022 03:00;89.77383468;0.3;1007.4;2;5.2
07/09/2022 04:00;95.55404134;0.164;1007.5;1.5;5.55
07/09/2022 05:00;92.3026751;0.073;1007.7;2.4;5.47
07/09/2022 06:00;80.74226178;0.029;1008.4;1.9;4.82
07/09/2022 07:00;64.48543055;0.056;1009;1.8;3.82
07/09/2022 08:00;46.60291619;0.064;1009.4;2.6;2.7
07/09/2022 09:00;30.88797934;0.146;1009.7;3.4;1.72
07/09/2022 10:00;20.59198622;0.25;1009.3;3.4;1.05
07/09/2022 11:00;18.78567164;0.237;1008.7;2.9;0.82
07/09/2022 12:00;27.09471872;0.155;1007.8;2.5;1.53
07/09/2022 13:00;41.90649828;0.121;1006.5;1.8;2.49
07/09/2022 14:00;59.78901263;0.231;1005.2;4.1;3.61
07/09/2022 15:00;76.94900116;0.063;1004.5;3.8;4.5
07/09/2022 16:00;90.1350976;0.179;1004.2;2.7;5.11
07/09/2022 17:00;95.19277842;0.091;1004.5;3;5.43
07/09/2022 18:00;89.77383468;0.029;1005;2.7;5.25
07/09/2022 19:00;76.22647532;0.058;1005.7;1.7;4.51
07/09/2022 20:00;58.70522389;0.103;1006.5;1.4;3.46
07/09/2022 21:00;41.00334099;0.17;1007.1;1.4;2.39
07/09/2022 22:00;27.45598163;0.489;1007.7;1.7;1.52
07/09/2022 23:00;22.03703789;0.04;1007.6;2.1;1.09
08/09/2022 00:00;27.45598163;0.047;1007.2;1.7;1.44
08/09/2022 01:00;41.18397245;0.073;1006.5;1.8;2.4
08/09/2022 02:00;60.87280138;0.106;1005.7;2;3.59
08/09/2022 03:00;77.85215845;0.302;1005.2;1.8;4.58
08/09/2022 04:00;92.84456947;0.131;1005.1;1.9;5.4
08/09/2022 05:00;100.7923536;0.074;1005.4;2;5.88
08/09/2022 06:00;97.72161884;0.033;1005.7;1.9;5.78
08/09/2022 07:00;84.89678531;0.049;1006.6;2.1;5.08
08/09/2022 08:00;66.11111367;0.073;1007.5;2.6;4.01
08/09/2022 09:00;45.51912744;0.115;1008.3;3.3;2.8
08/09/2022 10:00;27.09471872;0.277;1008.6;3.5;1.61
08/09/2022 11:00;14.99241102;0.396;1008.4;3.1;0.86
08/09/2022 12:00;13.00546498;0.141;1007.5;3.3;0.65
08/09/2022 13:00;22.39830081;0.099;1006.4;3.3;1.38
08/09/2022 14:00;39.55828933;0.137;1005.3;3.2;2.35
08/09/2022 15:00;59.96964409;0.046;1004.7;3;3.66
08/09/2022 16:00;79.83910449;0.064;1004.8;3.6;4.77
08/09/2022 17:00;94.83151551;0.039;1005;2.9;5.46
08/09/2022 18:00;100.7923536;0.036;1005.5;2.1;5.82
08/09/2022 19:00;94.47025259;0.056;1006;1.4;5.46
08/09/2022 20:00;78.75531574;0.124;1006.6;1.5;4.59
08/09/2022 21:00;58.34396097;0.165;1007.1;1.6;3.44
08/09/2022 22:00;37.9326062;0.048;1007.5;1.4;2.25
08/09/2022 23:00;22.21766935;0.032;1007.6;1;1.33
09/09/2022 00:00;15.89556831;0.05;1007.1;0.8;0.89
09/09/2022 01:00;22.21766935;0.091;1006.1;1.5;1.38
09/09/2022 02:00;38.29386912;0.126;1005.6;1.2;2.42
09/09/2022 03:00;59.24711826;0.225;1005.3;1.7;3.65
09/09/2022 04:00;80.56163032;0.112;1005.2;1.7;4.83
09/09/2022 05:00;97.72161884;0.054;1005.6;1.6;5.69
09/09/2022 06:00;106.0306659;0.041;1006.4;1.9;6.16
09/09/2022 07:00;101.5148795;0.038;1007.2;2.7;5.97
09/09/2022 08:00;86.16120552;0.058;1008.1;3.7;5.13
09/09/2022 09:00;64.666062;0.164;1008.6;4.1;3.92
09/09/2022 10:00;41.72586682;0.255;1008.7;3.6;2.64
09/09/2022 11:00;21.67577497;0.412;1008.2;3.5;1.49
09/09/2022 12:00;9.57346728;0.189;1007.8;2.8;0.76
09/09/2022 13:00;9.57346728;0.104;1006.8;2.6;0.73
09/09/2022 14:00;21.49514352;0.14;1006;3.2;1.16
09/09/2022 15:00;41.18397245;0.044;1005.4;3.1;2.66
09/09/2022 16:00;63.94353617;0.147;1005.4;2.8;3.93
09/09/2022 17:00;85.25804823;0.042;1005.8;2.8;5.04
09/09/2022 18:00;100.4310907;0.033;1006.4;2.3;5.84
09/09/2022 19:00;104.7662457;0.047;1007.1;1.9;6.01
09/09/2022 20:00;95.91530426;0.114;1007.7;1.8;5.52
09/09/2022 21:00;77.67152699;0.156;1008.5;1.5;4.47
09/09/2022 22:00;55.09259472;0.043;1008.9;1.3;3.22
09/09/2022 23:00;33.05555683;0.19;1008.8;1.2;1.97
10/09/2022 00:00;16.61809415;0.231;1008.5;0.9;1.05
10/09/2022 01:00;10.83788749;0.151;1007.7;1;0.67
10/09/2022 02:00;19.14693456;0.113;1007;1.2;1.36
10/09/2022 03:00;37.75197475;0.166;1006.7;1.2;2.5
10/09/2022 04:00;61.2340643;0.129;1006.7;1.3;3.85
10/09/2022 05:00;84.71615385;0.06;1006.8;1.5;5.09
10/09/2022 06:00;102.5986682;0.028;1007.3;0.9;5.96
10/09/2022 07:00;109.6432951;0.038;1008.1;2;6.34
10/09/2022 08:00;102.4180367;0.06;1008.7;2.9;5.94
10/09/2022 09:00;84.35489094;0.14;1009.4;3.3;5
10/09/2022 10:00;60.33090701;0.261;1009.7;3.5;3.69
10/09/2022 11:00;35.76502871;0.688;1009.3;2.9;2.36
10/09/2022 12:00;15.71493686;0.208;1008.9;2.6;1.26
10/09/2022 13:00;5.418943743;0.173;1007.8;2.9;0.53
10/09/2022 14:00;9.031572906;0.158;1006.9;3.7;0.73
10/09/2022 15:00;24.5658783;0.056;1006.6;3.4;1.59
10/09/2022 16:00;46.96417911;0.06;1006.8;3.7;2.97
10/09/2022 17:00;71.1687945;0.046;1007.2;2.2;4.39
10/09/2022 18:00;92.48330655;0.103;1007.4;2.5;5.45
10/09/2022 19:00;105.4887715;0.103;1007.6;1.6;6.05
10/09/2022 20:00;105.3081401;0.103;1008;1.6;6.05
10/09/2022 21:00;92.12204364;0.103;1008.6;1.9;5.32
10/09/2022 22:00;70.62690012;0.103;1009.1;1.5;4.16
10/09/2022 23:00;46.42228473;0.103;1009.1;1.4;2.87
11/09/2022 00:00;24.5658783;0.103;1008.6;0.9;1.63
11/09/2022 01:00;10.29599311;0.103;1007.7;0.5;0.74
11/09/2022 02:00;9.212204364;0.103;1007;0.5;0.66
11/09/2022 03:00;21.67577497;0.103;1006.7;0.7;1.47
11/09/2022 04:00;42.80965557;0.103;1006.1;0.9;2.72
11/09/2022 05:00;67.73679679;0.103;1005.9;0.9;4.16
11/09/2022 06:00;90.67699197;0.103;1006;0.9;5.36
11/09/2022 07:00;106.7531917;0.103;1006.6;1;6.11
11/09/2022 08:00;110.3658209;0.103;1007.4;2.4;6.33
11/09/2022 09:00;99.70856488;0.103;1007.9;3.4;5.76
11/09/2022 10:00;79.29721011;0.103;1008.1;3.8;4.61
11/09/2022 11:00;54.18943743;0.103;1008.2;3.9;3.41
11/09/2022 12:00;29.80419059;0.103;1007.6;3.4;2.01
11/09/2022 13:00;11.37978186;0.103;1006.9;3.1;1.01
11/09/2022 14:00;3.973892078;0.103;1005.8;2.5;0.56
11/09/2022 15:00;11.56041332;0.103;1005;3.4;0.78
11/09/2022 16:00;30.52671642;0.103;1004.9;3.1;2.07
11/09/2022 17:00;55.27322618;0.103;1005.9;1.7;3.51
11/09/2022 18:00;80.2003674;0.103;1005.1;2.6;4.82
11/09/2022 19:00;99.88919634;0.103;1005.6;2.7;5.76
11/09/2022 20:00;108.5595063;0.103;1006.4;2;6.16
11/09/2022 21:00;102.2374053;0.103;1006.8;2.5;5.9
11/09/2022 22:00;84.5355224;0.103;1007.8;1.9;5.01
11/09/2022 23:00;60.51153847;0.103;1007.9;1.6;3.74
12/09/2022 00:00;35.94566016;0.103;1007.3;1.8;2.41
12/09/2022 01:00;16.25683123;0.103;1006.6;2.1;1.23
12/09/2022 02:00;6.502732492;0.103;1006;1.6;0.65
12/09/2022 03:00;11.56041332;0.103;1005.8;2.1;0.7
12/09/2022 04:00;28.35913892;0.103;1005.6;1.8;1.85
12/09/2022 05:00;52.02185994;0.103;1005.8;1.4;3.22
12/09/2022 06:00;76.7683697;0.103;1005.8;1.4;4.55
12/09/2022 07:00;97.72161884;0.103;1006.4;1.8;5.62
12/09/2022 08:00;109.2820322;0.103;1007.2;3.4;6.18
12/09/2022 09:00;106.9338232;0.103;1007.6;4;6.15
12/09/2022 10:00;91.94141218;0.103;1007.7;3.2;5.4
12/09/2022 11:00;69.54311137;0.103;1007.2;3.6;4.15
12/09/2022 12:00;44.79660161;0.103;1006.5;3.2;2.85
12/09/2022 13:00;22.75956372;0.188;1005.5;3;1.61
12/09/2022 14:00;8.670309989;0.221;1004.6;3.4;0.76
12/09/2022 15:00;7.586521241;0.053;1003.8;3.7;0.65
12/09/2022 16:00;20.05009185;0.153;1003.6;3;1.27
12/09/2022 17:00;41.54523537;0.061;1003.6;3.5;2.68
12/09/2022 18:00;66.29174513;0.037;1003.7;2.8;4.04
12/09/2022 19:00;89.05130885;0.069;1004;2.2;5.22
12/09/2022 20:00;104.2243513;0.106;1004.7;1.9;5.95
12/09/2022 21:00;106.7531917;0.242;1005.1;2.1;6.11
12/09/2022 22:00;95.91530426;0.037;1005.7;2.4;5.54
12/09/2022 23:00;76.22647532;0.07;1005.5;2.1;4.48
13/09/2022 00:00;52.56375431;0.098;1005.2;2;3.19
13/09/2022 01:00;29.98482205;0.207;1004.5;2.2;1.96
